Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50,Real 51,Real 52,Real 53,Real 54,Real 55,Real 56,Real 57,Real 58,Real 59,Real 60,Real 61,Real 62,Real 63,Real 64,Real 65,Real 66,Real 67,Real 68,Real 69,Real 70,Real 71,Real 72,Real 73,Real 74,Real 75,Real 76,Real 77,Real 78,Real 79,Real 80,Real 81,Real 82,Real 83,Real 84,Real 85,Real 86,Real 87,Real 88,Real 89,Real 90,Real 91,Real 92,Real 93,Real 94,Real 95,Real 96,Real 97,Real 98,Real 99,Real 100
12,B1033.001b,4,Fraction Needed,0.24032900602148,0.100220535095886,0.212786408370136,0.311874990308525,0.174402531798068,0.245306832015953,0.214345962991752,0.266831147164515,0.314114369891378,0.396703495765074,0.113279267489404,0.30119043399435,0.422307146349875,0.256833402488199,0.168477404388078,0.115277185393453,0.13312694149296,0.242637763912432,0.218008622571759,0.256041250630792,0.324667850352609,0.163628052741143,0.371005285861118,0.195985392285494,0.208075236849034,0.345080941691313,0.471403831492686,0.402210110448234,0.20167529734041,0.139660493959227,0.212291644561077,0.0897949251716415,0.259114637705931,0.209181894279466,0.277490230615531,0.0871994865751179,0.157444950719349,0.108190489471192,0.10984523885672,0.132289964818027,0.174431889959635,0.104654586264814,0.190172646209209,0.136233726660653,0.179256419421921,0.499123492813605,0.150132109819737,0.44691305298454,0.522874039687548,0.24660934471793,0.218114332322248,0.281745106049505,0.167585452642732,0.265706435226936,0.172326146286942,0.146892615283871,0.24577915752261,0.409440903736483,0.189492530479141,0.148028050095055,0.348517885009879,0.191588616885445,0.255441961850641,0.213478717891129,0.111717596791182,0.172697627632457,0.237519338379665,1,0.168467628866483,0.385909908968525,0.110406567336256,0.2194794977357,0.125671726534734,0.336935657062329,0.137632497418432,0.255465876690743,0.129020999016244,0.12289357225406,0.177126959649885,0.579994712494785,0.134996975513098,0.186802496684003,0.201316825217218,0.178073351171648,0.102130331280292,0.187428823424284,0.203255442523329,0.349329463518794,0.182622274996459,0.212209118836774,0.0914781541763654,0.20363711816991,0.286307769630729,0.243274888303889,0.255110506515892,0.193920957903404,0.240778357927388,0.108330644597607,0.212203640625259,0.1474921653102
12,B1033.001b,4,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

12,B1035.022,-,Total in Building,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
12,B1035.022,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,B1035.022,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.022,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.022,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.022,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.022,2,Fraction Needed,0.289253999672132,0.856392408493107,0.470611718685184,0.841309596429513,0.581956367118794,0.55846916177725,0.215553791488623,0.229519398032527,0.323832877764971,0.233760845477635,0.877372328058481,0.34528308043163,0.294637247136188,0.234249336772712,0.368385091403256,1,0.524402050073613,0.734748521777635,1,0.23247018970061,0.377299943072893,1,0.255711115156809,0.260215536506237,0.667926030443174,0.437629473126784,0.491107267700774,0.538105388999497,0.347496420618608,0.714006659927769,0.485234914340019,1,0.396889538969718,0.636998655979615,0.656808735149257,0.733582759990682,0.465567547163358,0.551929606008575,0.596144338417792,0.435487980346968,0.621976523545041,0.400113377790295,0.425862049798125,0.354211948044818,0.381113908820276,0.333464338180326,0.268342761884478,1,0.373030201319198,0.157517368549386,0.364051294452559,0.287318423723126,0.383794735431171,0.659514352866377,0.360787597475052,0.951788384366885,0.451349299827249,0.994568058901166,0.464586901430753,0.565384383838583,1,1,0.599632148592601,0.549543088271721,0.285579947243199,0.378737100617754,0.446216851167095,0.512555492810988,0.322586544944787,0.497995400262716,0.378945461686196,0.213328349647219,0.578031079843462,0.241726150462995,1,0.273131458940041,0.323941281531097,0.432966876809536,0.432142855217536,0.682088521229901,1,0.746539382528851,0.442407958658064,0.309903563165866,0.377500416777094,0.465416744057995,0.429433693477782,0.392350673403917,0.670172253190123,0.728439423442299,0.549830744779377,1,0.719549891180977,0.616331009458018,0.362342620164341,0.778236977894233,0.384792740396052,0.247596087388366,0.320432826775278,0.578744869062886
12,B1035.022,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.022,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.022,3,Fraction Needed,0.205197956967171,0.82188058399781,0.272189355061629,0.321249446178465,0.372894724833724,0.557125396833702,1,0.495431396551673,0.567973479438763,0.346999341155407,0.516535469135365,0.756742914342554,0.456920454095898,0.680277646422892,0.126687860959927,0.42965622651507,0.68101473987628,0.30278239422937,0.753382767407811,0.478548018959373,0.568662447111604,0.764652006113519,0.259711889631576,0.504533090932397,0.49721670221617,0.507328384611263,0.656018043957338,0.427111959630997,0.272412226494198,0.155838674563523,1,0.483407889974195,0.578245292187117,0.595095032135183,0.196420559295477,0.591135315053203,0.744665174509843,0.968815972143014,0.853942129576456,0.558501125669953,0.222628661550463,0.297590802058658,0.510069924109363,0.321768768640963,0.362283193562679,0.63057941916926,0.961171972923351,0.341198050906819,1,0.299729427861286,0.667095905379926,0.586694255894918,0.335189961193686,0.66643809452652,0.177416432210354,0.451707329136855,0.993930839262646,1,0.784555808987149,0.567693863251066,0.502521509277417,0.483775796834938,0.416746749096295,0.820799090943869,0.596843284843499,0.862337478272028,0.945651243577826,0.343578931030071,0.532406300351272,0.344649154350556,0.408144119259403,0.657820079135039,0.678977144249223,0.362653775370495,0.31887190562125,0.677498881397287,0.594448482401215,0.770796908218079,0.295907634645734,1,0.407688196268679,0.356918445117013,0.242501568944101,0.327563825723835,0.329927195429972,1,0.248271115989978,0.744298200492888,0.707016335829568,0.793835994926559,0.585864050173193,0.41779939156626,0.163612870147179,0.316653665699387,0.877747791881998,0.853664085188775,0.647623547957211,0.70382005336611,0.422760012252138,0.545821951726074
12,B1035.022,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

12,B1035.032,-,Total in Building,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
12,B1035.032,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,B1035.032,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.032,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.032,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.032,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.032,2,Fraction Needed,0.784262492996457,0.409341683467533,0.257894510710463,0.260727814851183,0.77433282447003,0.653712186528373,0.301847521043649,0.781318398550177,0.506792639578369,0.790604877910464,0.334887892262343,0.53633242181181,0.55415982101188,1,0.185812432778658,0.739221256579597,0.797531576666351,0.552024337340588,0.570452124024033,0.380345403759655,0.58635727064142,0.196559954791867,0.273228664961644,0.122252975550549,0.493732638111753,0.519120667604411,0.515103207883789,0.580879833003391,0.494277021715531,0.73992640687263,0.300068623459762,0.447073373936058,0.573446309652064,0.524162548010254,0.390404005085252,0.525214145693011,0.729836890259031,0.551110739240914,0.967040045943834,0.514746458585228,0.591904114373979,1,1,0.84616757894841,0.425514205969791,0.275213028320554,0.677717728276115,0.679194698705122,0.313318549678153,0.480977325149435,0.932890792290026,0.698789379869114,0.550909893636485,0.473740929979898,0.828308740288256,0.633462991911898,0.196882328074074,0.53767542149454,0.205317279826515,1,0.676249907853574,0.33694714869978,1,0.521476218290012,0.472314748758421,0.423114279364342,0.426760690322502,0.395277355915544,0.624179350690367,0.536400844314193,0.293090674295103,0.798974770577076,0.256365833272032,0.400709127582756,0.835069234213324,0.447946025458716,0.542912056954097,0.967496498068581,0.568039001431139,0.335337356632813,0.572202640782296,0.451031680395334,0.993402666239882,0.361988414856362,1,0.520752062813303,0.3395781952082,0.661583118168606,0.396242600710834,0.902766019621424,0.695647343084737,0.477738656196156,0.9229354746511,0.646680387597071,0.513741666094334,0.682145653135014,0.375401930848707,0.179192318496727,0.820203821339122,0.796383999754473
12,B1035.032,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.032,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B1035.032,3,Fraction Needed,0.512363424255631,0.353269473288068,0.82296780527325,0.705147162073351,0.393661362652036,0.455902771376437,0.295991390763003,0.197175062917693,0.219772644572476,0.304009181754367,0.577003356452402,0.595302239201391,0.334724900337467,0.819892029152641,0.57051586227038,0.197023307035274,0.607549329379921,0.320712911283842,0.225686648319305,0.734689404620839,0.471212078876186,0.217124127200349,0.935962837978241,0.45826844570014,0.698699163308752,0.406482388139072,0.214433172262298,0.443440497518797,0.951413729208884,0.342483135088617,0.670683435496511,0.535387055425109,0.583801994707725,0.697597260577008,0.780039587754029,0.27331084564663,0.172792448783794,0.390945843331247,0.332997839255951,0.205684058544548,0.523342653620707,0.271029300120209,0.745923820814682,0.55029260485536,0.278084619319786,0.530247285002582,0.360612443255793,0.448910499468276,0.47538622195418,0.435868636371226,0.7854664796058,0.249097336511705,1,0.543272223144684,0.600901095844622,0.351203753160647,0.586117161802187,0.264886571918799,0.90880052938854,0.576646026746745,0.633661226693741,0.558208214063306,0.312486616319029,0.302173026209018,0.438984381653592,0.673825577594135,0.22348870219573,0.668108363563236,0.745340207693637,0.181968194463753,0.443647242433174,0.430467318902906,0.306007166566603,0.602164851314329,0.325833761858754,0.392818648306927,0.223149237364426,0.393273157519002,0.346709441647139,0.590614984215372,0.445141395390771,0.47110275407927,0.26595844707354,0.586881716576513,0.335321707211535,0.49561287103135,0.324413282368646,0.292181886532253,0.258309873627827,1,0.736471247531831,0.883509982438522,0.362449742395631,0.411125802271824,0.518459838632572,0.925213386069865,0.313965941967739,0.687963040981,0.578672640632281,0.354423853090406
12,B1035.032,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

12,B2022.001,-,Total in Building,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864
12,B2022.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,B2022.001,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B2022.001,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B2022.001,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B2022.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B2022.001,2,Fraction Needed,1,1,0.845902709226164,1,0.848987359141615,0.530846675274128,1,0.517771359285773,0.787215938649699,0.698750234935054,0.49275907981891,1,1,1,1,1,1,0.762923978063631,1,0.316591514402358,1,1,1,0.690061549455541,1,1,0.853926537292526,1,1,1,0.809023699020672,0.967191511578484,1,0.628882429890601,0.76350849656018,1,1,1,0.504117577043088,0.7466058058305,0.880574098812883,1,1,1,0.636261469446428,1,0.340089032120054,1,0.375223734329558,1,0.672261160802795,0.978002779773593,0.647648852240709,0.615090946787373,1,0.726488928384176,0.13847163026299,1,1,0.673353393193163,0.624339840171612,0.495273163140576,1,0.693543347426605,1,0.411344005432187,1,1,0.991117204425968,1,0.73202657611938,0.560198852343604,0.996368647934235,0.559612633327045,0.650206069177489,0.565878782296862,0.930434896443769,0.777321184368394,1,0.595560899563157,1,0.686948917250136,1,0.843229950617379,1,1,1,0.948879711917826,1,0.968577018783409,1,0.989962271072277,0.957764889139359,0.563481187309916,1,0.748808572020941,0.619778857835799,0.324307069220208,0.676170379337685,0.911124154752141
12,B2022.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

12,B3011.011,-,Total in Building,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
12,B3011.011,-,Caused Unsafe Placard,False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True
12,B3011.011,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B3011.011,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B3011.011,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B3011.011,2,Number in DS,9,25,18,81,79,37,28,113,76,65,67,78,78,37,70,20,45,7,98,109,30,48,53,65,33,25,94,61,68,81,42,38,100,9,42,78,63,69,57,54,52,105,18,93,49,102,31,85,7,35,53,28,87,68,85,78,62,76,92,89,66,85,37,77,46,57,96,72,103,71,77,42,82,60,57,69,28,52,83,69,88,99,76,106,55,40,25,28,62,78,41,32,65,106,42,92,64,67,27,83
12,B3011.011,2,Fraction Needed,0.508875027309079,0.523181204573369,0.592294157762498,0.364897756124594,0.44972387039863,0.233006517216041,0.664163949384384,0.315811726601235,0.277047353900387,0.554891314917891,1,0.396015040777227,0.883823316873836,0.136375790766,0.7602936827304,1,0.524960999775533,0.329884047103579,0.264665603456284,0.847302295038339,0.555839071038195,0.746217564213788,0.319048273438732,0.432465297439586,1,1,0.494237080358955,0.336256680662205,0.542693687614658,0.504503874998662,0.297558680789453,0.520815811353631,0.378181023698473,0.297454247259012,1,0.520016909592316,0.382349539202897,0.999967392213284,0.415471150230019,0.291306897508538,0.675250518958606,0.311884403376871,0.541158257494768,0.884333155103419,0.524531566255428,1,0.557205095265901,0.395119404947919,0.315474398798878,0.507802865240618,0.391086427009107,0.529526512522104,0.402154287667861,0.945563153925,1,0.226219878911232,0.397082087801052,0.455479033135653,0.542310551150705,1,0.466319787846026,0.406330592125511,0.294673588653156,0.40252985805329,0.805876107853944,0.4665922931768,0.205889507574003,0.470402367020427,0.370034259308957,0.880031216385083,0.826820120763252,0.476419853434184,0.777496865616445,1,0.649330056893236,0.36368278277175,0.379440291637353,0.534843685761197,0.708513146281904,0.312057296046852,0.894053151830674,0.46028966787155,0.411893851760475,0.938324452164532,0.896106683034067,0.28006422453882,1,0.565525756741513,0.290148321720497,0.3338239753311,0.553868288930191,0.196545831749892,0.207008999302174,0.513812440261867,0.593375798318136,0.197448030689972,0.851323056923422,0.414092753088311,0.307357738038473,0.444038447231454
12,B3011.011,2,Fraction Damaged,0.0769230769230769,0.213675213675214,0.153846153846154,0.692307692307692,0.675213675213675,0.316239316239316,0.239316239316239,0.965811965811966,0.64957264957265,0.555555555555556,0.572649572649573,0.666666666666667,0.666666666666667,0.316239316239316,0.598290598290598,0.170940170940171,0.384615384615385,0.0598290598290598,0.837606837606838,0.931623931623932,0.256410256410256,0.41025641025641,0.452991452991453,0.555555555555556,0.282051282051282,0.213675213675214,0.803418803418803,0.521367521367521,0.581196581196581,0.692307692307692,0.358974358974359,0.324786324786325,0.854700854700855,0.0769230769230769,0.358974358974359,0.666666666666667,0.538461538461538,0.58974358974359,0.487179487179487,0.461538461538462,0.444444444444444,0.897435897435897,0.153846153846154,0.794871794871795,0.418803418803419,0.871794871794872,0.264957264957265,0.726495726495726,0.0598290598290598,0.299145299145299,0.452991452991453,0.239316239316239,0.743589743589744,0.581196581196581,0.726495726495726,0.666666666666667,0.52991452991453,0.64957264957265,0.786324786324786,0.760683760683761,0.564102564102564,0.726495726495726,0.316239316239316,0.658119658119658,0.393162393162393,0.487179487179487,0.82051282051282,0.615384615384615,0.88034188034188,0.606837606837607,0.658119658119658,0.358974358974359,0.700854700854701,0.512820512820513,0.487179487179487,0.58974358974359,0.239316239316239,0.444444444444444,0.709401709401709,0.58974358974359,0.752136752136752,0.846153846153846,0.64957264957265,0.905982905982906,0.47008547008547,0.341880341880342,0.213675213675214,0.239316239316239,0.52991452991453,0.666666666666667,0.35042735042735,0.273504273504274,0.555555555555556,0.905982905982906,0.358974358974359,0.786324786324786,0.547008547008547,0.572649572649573,0.230769230769231,0.709401709401709
